# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Fri Apr  5 13:29:59 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.008 -0.27576 6.00000 0.3979712725 2.1156980288    0.398 -0.289  3.5640  3.535    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 5.493 9.716 8.324 6.985 6.000 4.920 3.789 2.991 2.812
0.008 -0.27576 6.00000 0.4000000358 2.1185024810    0.400 -0.287  3.5645  3.537    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 5.488 9.707 8.313 6.974 5.991 4.914 3.785 2.987 2.809
0.008 -0.27576 6.00000 0.4398067892 2.1700501478    0.440 -0.234  3.5745  3.565    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 5.355 9.464 8.038 6.705 5.752 4.763 3.682 2.876 2.710
0.008 -0.27576 6.00000 0.4500000179 2.1822809362    0.450 -0.221  3.5768  3.572    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 5.323 9.403 7.973 6.642 5.697 4.727 3.657 2.850 2.688
0.008 -0.27576 6.00000 0.4763365984 2.2122817910    0.476 -0.185  3.5836  3.587    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 5.232 9.224 7.785 6.464 5.539 4.625 3.585 2.779 2.624
0.008 -0.27576 6.00000 0.5000000000 2.2374541529    0.500 -0.155  3.5892  3.600    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 5.156 9.072 7.631 6.319 5.409 4.541 3.525 2.722 2.573
0.008 -0.27576 6.00000 0.5108992457 2.2484146666    0.511 -0.140  3.5915  3.605    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.03e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 5.121 9.003 7.563 6.258 5.354 4.502 3.495 2.695 2.548
0.008 -0.27576 6.00000 0.5278467536 2.2644279087    0.528 -0.118  3.5954  3.612    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.09e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 5.064 8.889 7.454 6.159 5.266 4.439 3.447 2.652 2.510
0.008 -0.27576 6.00000 0.5457590222 2.2801156030    0.545 -0.094  3.5997  3.620    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.14e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 5.006 8.767 7.336 6.054 5.173 4.374 3.398 2.609 2.471
0.008 -0.27576 6.00000 0.5500000119 2.2836582633    0.550 -0.089  3.6007  3.622    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.15e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 4.993 8.738 7.310 6.031 5.153 4.360 3.388 2.601 2.464
0.008 -0.27576 6.00000 0.5516471863 2.2850173328    0.551 -0.088  3.6011  3.623    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 4.989 8.728 7.301 6.023 5.146 4.355 3.384 2.598 2.461
0.008 -0.27576 6.00000 0.5713006854 2.3005404818    0.571 -0.062  3.6052  3.630    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 4.926 8.594 7.181 5.917 5.052 4.287 3.331 2.551 2.419
0.008 -0.27576 6.00000 0.5919203162 2.3155590699    0.592 -0.037  3.6098  3.638    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 4.862 8.453 7.055 5.806 4.953 4.218 3.278 2.506 2.378
0.008 -0.27576 6.00000 0.6000000238 2.3211213258    0.600 -0.026  3.6117  3.641    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.33e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 4.836 8.394 7.004 5.763 4.915 4.190 3.256 2.487 2.361
0.008 -0.27576 6.00000 0.6125046611 2.3293980095    0.612 -0.012  3.6140  3.645    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 4.800 8.318 6.937 5.705 4.864 4.151 3.226 2.461 2.337
0.008 -0.27576 6.00000 0.6326122284 2.3419212940    0.633  0.012  3.6180  3.652    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 4.741 8.187 6.825 5.608 4.779 4.088 3.176 2.418 2.299
0.008 -0.27576 6.00000 0.6499999762 2.3520353107    0.650  0.032  3.6217  3.658    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 4.689 8.066 6.724 5.523 4.704 4.032 3.132 2.383 2.266
0.008 -0.27576 6.00000 0.6537372470 2.3541285585    0.654  0.036  3.6224  3.659    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 4.680 8.044 6.707 5.507 4.691 4.022 3.124 2.376 2.260
0.008 -0.27576 6.00000 0.6761046648 2.3661023024    0.676  0.062  3.6264  3.663    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 4.614 7.898 6.589 5.406 4.602 3.953 3.068 2.328 2.216
0.008 -0.27576 6.00000 0.6995471716 2.3777112459    0.700  0.089  3.6310  3.669    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.73e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 4.547 7.735 6.461 5.298 4.509 3.881 3.012 2.281 2.173
0.008 -0.27576 6.00000 0.7000000477 2.3779267258    0.700  0.090  3.6310  3.669    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.73e-13      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 4.545 7.732 6.458 5.296 4.507 3.880 3.010 2.281 2.172
0.008 -0.27576 6.00000 0.7500000000 2.3998889087    0.750  0.160  3.6481  3.697    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 4.369 7.142 6.054 4.971 4.246 3.686 2.879 2.200 2.105
0.008 -0.27576 6.00000 0.7665460110 2.4064351131    0.766  0.175  3.6500  3.699    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 4.332 7.059 5.992 4.918 4.200 3.646 2.847 2.174 2.080
0.008 -0.27576 6.00000 0.7977272868 2.4179270140    0.798  0.204  3.6535  3.701    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.22e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 4.259 6.900 5.875 4.818 4.114 3.571 2.784 2.124 2.032
0.008 -0.27576 6.00000 0.8065592647 2.4209969185    0.806  0.211  3.6544  3.703    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.25e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 4.242 6.861 5.846 4.794 4.094 3.553 2.770 2.112 2.021
0.008 -0.27576 6.00000 0.8454545736 2.4336433821    0.845  0.243  3.6586  3.708    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -3.4e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 4.161 6.681 5.714 4.681 3.998 3.468 2.701 2.057 1.969
0.008 -0.27576 6.00000 0.8738577366 2.4420650749    0.873  0.265  3.6613  3.711    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -3.5e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 4.108 6.564 5.627 4.607 3.934 3.412 2.655 2.020 1.934
0.008 -0.27576 6.00000 0.8931818008 2.4474440122    0.892  0.280  3.6632  3.713    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 4.069 6.482 5.567 4.555 3.890 3.372 2.622 1.994 1.908
0.008 -0.27576 6.00000 0.9409090877 2.4596470974    0.940  0.316  3.6676  3.717    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.979 6.295 5.427 4.434 3.786 3.279 2.544 1.932 1.848
0.008 -0.27576 6.00000 0.9886363149 2.4705052176    0.988  0.351  3.6716  3.721    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.96e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.893 6.120 5.296 4.321 3.688 3.191 2.471 1.872 1.791
0.008 -0.27576 6.00000 0.9940566421 2.4716627702    0.994  0.354  3.6720  3.721    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.95e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.885 6.103 5.283 4.311 3.679 3.182 2.464 1.866 1.785
0.008 -0.27576 6.00000 1.0363636017 2.4802213451    1.036  0.382  3.6754  3.724    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.92e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.814 5.960 5.176 4.218 3.599 3.110 2.403 1.816 1.737
0.008 -0.27576 6.00000 1.0605729818 2.4847671359    1.060  0.398  3.6772  3.726    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.86e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.776 5.885 5.120 4.169 3.556 3.071 2.371 1.790 1.712
0.008 -0.27576 6.00000 1.0840909481 2.4889602654    1.083  0.414  3.6789  3.727    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.82e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.736 5.808 5.061 4.117 3.511 3.030 2.336 1.761 1.683
0.008 -0.27576 6.00000 1.1222541332 2.4953364197    1.121  0.438  3.6815  3.728    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.71e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.676 5.695 4.975 4.042 3.445 2.969 2.285 1.718 1.642
0.008 -0.27576 6.00000 1.1318181753 2.4968570514    1.131  0.443  3.6822  3.729    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.68e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.662 5.668 4.954 4.024 3.430 2.955 2.273 1.708 1.632
0.008 -0.27576 6.00000 1.1347513199 2.4973175033    1.134  0.445  3.6824  3.729    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.67e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.658 5.660 4.948 4.019 3.425 2.951 2.269 1.705 1.630
0.008 -0.27576 6.00000 1.1795454025 2.5040234706    1.179  0.471  3.6853  3.731    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.51e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.591 5.537 4.854 3.936 3.352 2.884 2.212 1.657 1.583
0.008 -0.27576 6.00000 1.2265219688 2.5104545156    1.226  0.498  3.6882  3.733    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.33e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.524 5.415 4.759 3.853 3.278 2.816 2.154 1.608 1.535
0.008 -0.27576 6.00000 1.2272726297 2.5105526937    1.227  0.499  3.6882  3.733    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.32e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.523 5.413 4.758 3.852 3.277 2.815 2.154 1.607 1.535
0.008 -0.27576 6.00000 1.2423167229 2.5124915616    1.242  0.507  3.6891  3.734    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.25e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.503 5.376 4.729 3.826 3.255 2.795 2.136 1.593 1.520
0.008 -0.27576 6.00000 1.2749998569 2.5165229813    1.275  0.526  3.6910  3.733    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.12e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.455 5.292 4.663 3.768 3.203 2.746 2.094 1.557 1.485
0.008 -0.27576 6.00000 1.3104556799 2.5206359400    1.310  0.544  3.6929  3.735    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.93e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.409 5.209 4.600 3.713 3.154 2.701 2.055 1.524 1.453
0.008 -0.27576 6.00000 1.3227273226 2.5220005450    1.323  0.551  3.6936  3.735    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.87e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.393 5.180 4.578 3.693 3.136 2.685 2.041 1.512 1.442
0.008 -0.27576 6.00000 1.3462327719 2.5245346412    1.346  0.562  3.6949  3.737    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.72e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.365 5.130 4.539 3.659 3.106 2.657 2.018 1.492 1.423
0.008 -0.27576 6.00000 1.3704545498 2.5270416578    1.370  0.575  3.6961  3.736    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -2.6e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.332 5.073 4.495 3.620 3.071 2.624 1.990 1.468 1.399
0.008 -0.27576 6.00000 1.4181818962 2.5316945779    1.418  0.600  3.6985  3.736    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.271 4.967 4.412 3.547 3.005 2.563 1.937 1.422 1.354
0.008 -0.27576 6.00000 1.4659091234 2.5360007837    1.466  0.623  3.7008  3.736    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.212 4.866 4.333 3.476 2.942 2.504 1.885 1.378 1.311
0.008 -0.27576 6.00000 1.5136363506 2.5399961893    1.514  0.644  3.7030  3.738    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.159 4.776 4.263 3.415 2.887 2.453 1.841 1.340 1.274
0.008 -0.27576 6.00000 1.5158663988 2.5401758111    1.516  0.645  3.7031  3.738    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.157 4.772 4.260 3.412 2.884 2.451 1.839 1.338 1.272
0.008 -0.27576 6.00000 1.5613635778 2.5437119997    1.561  0.668  3.7051  3.736    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-13      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.101 4.681 4.187 3.347 2.825 2.395 1.790 1.295 1.230
0.008 -0.27576 6.00000 1.6090908051 2.5471754580    1.609  0.689  3.7072  3.736    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.36e-14      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 3.048 4.592 4.117 3.285 2.769 2.343 1.745 1.255 1.191
0.008 -0.27576 6.00000 1.6568181515 2.5504104558    1.656  0.711  3.7092  3.735    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-16      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.992 4.503 4.045 3.221 2.711 2.288 1.696 1.213 1.149
0.008 -0.27576 6.00000 1.7045452595 2.5534379899    1.704  0.733  3.7111  3.732    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.937 4.415 3.975 3.157 2.653 2.233 1.648 1.170 1.107
0.008 -0.27576 6.00000 1.7318596840 2.5550845801    1.731  0.744  3.7122  3.733    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.910 4.371 3.940 3.126 2.625 2.207 1.625 1.150 1.088
0.008 -0.27576 6.00000 1.7522726059 2.5562766592    1.751  0.753  3.7130  3.732    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.886 4.335 3.910 3.100 2.600 2.184 1.605 1.132 1.070
0.008 -0.27576 6.00000 1.7999999523 2.5589429085    1.799  0.775  3.7148  3.730    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.833 4.252 3.843 3.040 2.545 2.132 1.558 1.091 1.030
0.008 -0.27576 6.00000 1.8451038599 2.5613173652    1.844  0.792  3.7165  3.730    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.791 4.183 3.788 2.991 2.500 2.090 1.522 1.059 0.999
0.008 -0.27576 6.00000 1.8500000238 2.5615671203    1.849  0.794  3.7167  3.730    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.785 4.175 3.781 2.985 2.495 2.085 1.518 1.055 0.995
0.008 -0.27576 6.00000 1.8999999762 2.5640331260    1.899  0.819  3.7185  3.723    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.722 4.082 3.704 2.915 2.430 2.023 1.461 1.004 0.945
0.008 -0.27576 6.00000 1.9500000477 2.5663542714    1.950  0.840  3.7203  3.721    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.669 4.000 3.637 2.855 2.374 1.971 1.415 0.963 0.904
0.008 -0.27576 6.00000 2.0000000000 2.5685424513    2.000  0.860  3.7221  3.720    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.620 3.925 3.576 2.800 2.324 1.924 1.373 0.926 0.868
0.008 -0.27576 6.00000 2.0499999523 2.5706083333    2.050  0.881  3.7238  3.716    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.567 3.846 3.511 2.741 2.270 1.872 1.327 0.885 0.827
0.008 -0.27576 6.00000 2.0999999046 2.5725614918    2.099  0.903  3.7256  3.711    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.513 3.767 3.444 2.681 2.214 1.819 1.279 0.842 0.785
0.008 -0.27576 6.00000 2.1500000954 2.5744105556    2.149  0.929  3.7274  3.702    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.446 3.673 3.365 2.609 2.146 1.754 1.220 0.787 0.731
0.008 -0.27576 6.00000 2.2000000477 2.5761632879    2.199  0.947  3.7290  3.701    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.403 3.605 3.310 2.560 2.101 1.712 1.183 0.755 0.699
0.008 -0.27576 6.00000 2.2273476124 2.5770837545    2.226  0.958  3.7300  3.699    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.374 3.563 3.274 2.528 2.071 1.684 1.158 0.732 0.676
0.008 -0.27576 6.00000 2.2500000000 2.5778267375    2.249  0.970  3.7308  3.695    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.345 3.522 3.240 2.496 2.042 1.655 1.132 0.708 0.653
0.008 -0.27576 6.00000 2.2999999523 2.5794072884    2.299  0.994  3.7325  3.688    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.286 3.439 3.169 2.432 1.982 1.598 1.080 0.661 0.606
0.008 -0.27576 6.00000 2.3499999046 2.5809107422    2.349  1.015  3.7342  3.683    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.232 3.363 3.104 2.374 1.927 1.546 1.033 0.619 0.564
0.008 -0.27576 6.00000 2.4000000954 2.5823423892    2.399  1.035  3.7359  3.679    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.184 3.291 3.044 2.320 1.877 1.500 0.991 0.582 0.528
0.008 -0.27576 6.00000 2.4287922382 2.5831361025    2.428  1.046  3.7371  3.678    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.631e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.156 3.248 3.008 2.289 1.849 1.473 0.968 0.561 0.508
0.008 -0.27576 6.00000 2.5111191273 2.5852905652    2.511  1.087  3.7407  3.666    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 2.053 3.097 2.882 2.176 1.744 1.374 0.881 0.483 0.431
0.008 -0.27576 6.00000 2.5999999046 2.5874412955    2.600  1.140  3.7450  3.645    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 1.919 2.909 2.721 2.031 1.609 1.246 0.765 0.378 0.328
0.008 -0.27576 6.00000 2.7672257423 2.5910604826    2.768  1.266  3.7534  3.580    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 1.606 2.496 2.355 1.698 1.295 0.946 0.488 0.122 0.075
0.008 -0.27576 6.00000 2.7999999523 2.5917117820    2.800  1.297  3.7554  3.562    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 1.527 2.394 2.264 1.614 1.217 0.871 0.418 0.057 0.011
